"igpm_2014_2018";"valor_receita_publica";"rank_receita_uf";"indicador_competitividade";"n_votos";"valor_receita_total";"n_vagas_uf";"situacao_eleitoral";"sexo";"cargo";"ano_eleicao";"uf";"rank_votacao_uf"
"1,3121289";;"413";"Não competitivo";"155";"4270,6";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"541"
"1,3121289";;"15";"Competitivo";"129795";"3158428,85";"53";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"17"
"1,3121289";;"203";"Não competitivo";"4067";"15360";"53";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"170"
"1,3121289";;"5";"Competitivo";"117542";"4342467,35";"53";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"22"
"1,3121289";;"331";"Não competitivo";"910";"5800";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"329"
"1,3121289";;"184";"Não competitivo";"1938";"20306,53";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"237"
"1,3121289";;"138";"Não competitivo";"11492";"60853,25";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"117"
"1,3121289";;"147";"Não competitivo";"1877";"49013,66";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"241"
"1,3121289";;"37";"Competitivo";"38475";"1509642,08";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"75"
"1,3121289";;"461";"Não competitivo";"1198";"2296,07";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"293"
"1,3121289";;"379";"Não competitivo";"441";"4750,3";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"442"
"1,3121289";;"455";"Não competitivo";"3536";"2620";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"183"
"1,3121289";;"144";"Não competitivo";"5779";"52347,68";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"143"
"1,3121289";;"162";"Não competitivo";"4080";"30519,16";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"169"
"1,3121289";;"199";"Não competitivo";"3679";"17040";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"179"
"1,3121289";;"236";"Não competitivo";"376";"10892";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"460"
"1,3121289";;"229";"Não competitivo";"541";"11621,7";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"410"
"1,3121289";;"234";"Não competitivo";"4083";"11212,03";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"168"
"1,3121289";;"508";"Não competitivo";"385";"760";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"458"
"1,3121289";;"129";"Não competitivo";"11655";"91468,6";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"115"
"1,3121289";;"416";"Não competitivo";"103";"4205";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"558"
"1,3121289";;"446";"Não competitivo";"301";"3200";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"486"
"1,3121289";;"335";"Não competitivo";"341";"5695";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"472"
"1,3121289";;"62";"Não competitivo";"3802";"141956,64";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"108"
"1,3121289";;"1";"Competitivo";"81503";"2906351,65";"31";"ELEITO POR MÉDIA";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"32"
"1,3121289";;"144";"Não competitivo";"1328";"12237,8";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"158"
"1,3121289";;"224";"Não competitivo";"356";"1800";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"251"
"1,3121289";;"245";"Não competitivo";"437";"1200";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"236"
"1,3121289";;"109";"Competitivo";"50608";"27109,24";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"40"
"1,3121289";;"74";"Não competitivo";"5902";"108156,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"87"
"1,3121289";;"101";"Não competitivo";"10924";"34513,82";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"77"
"1,3121289";;"128";"Não competitivo";"2282";"16000";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"132"
"1,3121289";;"25";"Competitivo";"116909";"847828,13";"30";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"14"
"1,3121289";;"116";"Não competitivo";"2957";"25300";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"110"
"1,3121289";;"20";"Competitivo";"32877";"887350";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"46"
"1,3121289";;"98";"Não competitivo";"17284";"37004";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"63"
"1,3121289";;"95";"Não competitivo";"8826";"46569,29";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"78"
"1,3121289";;"68";"Não competitivo";"2439";"8200";"16";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"70"
"1,3121289";;"217";"Não competitivo";"1031";"1806,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"159"
"1,3121289";;"60";"Não competitivo";"4048";"108174";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"101"
"1,3121289";;"138";"Não competitivo";"826";"9858,62";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"170"
"1,3121289";;"205";"Não competitivo";"1344";"2236,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"148"
"1,3121289";;"31";"Competitivo";"59974";"514484,9";"30";"ELEITO POR MÉDIA";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"35"
"1,3121289";;"25";"Competitivo";"115131";"737510,94";"31";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"19"
"1,3121289";;"165";"Não competitivo";"664";"4854,5";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"189"
"1,3121289";;"181";"Não competitivo";"946";"3620";"30";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"163"
"1,3121289";;"77";"Não competitivo";"2652";"57014";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"118"
"1,3121289";;"38";"Competitivo";"103006";"460600";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"23"
"1,3121289";;"139";"Não competitivo";"2692";"12800";"31";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"117"
"1,3121289";;"32";"Competitivo";"60523";"510712,96";"31";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"36"
"1,3121289";;"39";"Competitivo";"94275";"456190";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"27"
"1,3121289";;"10";"Competitivo";"75519";"2279384,99";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"30"
"1,3121289";;"241";"Não competitivo";"265";"1040";"30";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"245"
"1,3121289";;"10";"Competitivo";"110436";"1166870";"16";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"13"
"1,3121289";;"50";"Competitivo";"20678";"249086,86";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"53"
"1,3121289";;"206";"Não competitivo";"697";"2200";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"181"
"1,3121289";;"93";"Não competitivo";"605";"1200";"16";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"100"
"1,3121289";;"101";"Não competitivo";"472";"200";"16";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"103"
"1,3121289";;"99";"Não competitivo";"1997";"36897";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"140"
"1,3121289";;"162";"Não competitivo";"1087";"9150";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"174"
"1,3121289";;"141";"Não competitivo";"116";"9196,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"268"
"1,3121289";;"224";"Não competitivo";"166";"1800";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"285"
"1,3121289";;"86";"Não competitivo";"5508";"62356,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"90"
"1,3121289";;"151";"Não competitivo";"2896";"10490";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"114"
"1,3121289";;"90";"Não competitivo";"3908";"2348,47";"16";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"55"
"1,3121289";;"26";"Competitivo";"95841";"801922,44";"30";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"19"
"1,3121289";;"157";"Não competitivo";"568";"6000";"30";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"201"
"1,3121289";;"118";"Não competitivo";"8034";"18400";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"79"
"1,3121289";;"71";"Não competitivo";"3928";"77860";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"102"
"1,3121289";;"177";"Não competitivo";"155";"3846,64";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"264"
"1,3121289";;"96";"Não competitivo";"194";"205,13";"16";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"119"
"1,3121289";;"117";"Não competitivo";"837";"23520";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"190"
"1,3121289";;"171";"Não competitivo";"604";"4200";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"194"
"1,3121289";;"215";"Não competitivo";"278";"1840";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"243"
"1,3121289";;"62";"Não competitivo";"9401";"12255,95";"16";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"42"
"1,3121289";;"249";"Não competitivo";"192";"818";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"257"
"1,3121289";;"132";"Não competitivo";"1335";"14124";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"157"
"1,3121289";;"9";"Competitivo";"110777";"1185978,79";"16";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"12"
"1,3121289";;"38";"Competitivo";"37457";"346471,27";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"42"
"1,3121289";;"53";"Competitivo";"162952";"186056,64";"30";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"5"
"1,3121289";;"103";"Não competitivo";"1102";"34220";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"172"
"1,3121289";;"31";"Competitivo";"92323";"560180,1";"31";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"29"
"1,3121289";;"27";"Competitivo";"32123";"690000";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"45"
"1,3121289";;"186";"Não competitivo";"609";"3078,5";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"192"
"1,3121289";;"15";"Competitivo";"127919";"1294751,3";"31";"ELEITO POR QP";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"11"
"1,3121289";;"74";"Não competitivo";"1557";"7500";"16";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"83"
"1,3121289";;"268";"Não competitivo";"747";"300";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"198"
"1,3121289";;"101";"Não competitivo";"53";"200";"16";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"123"
"1,3121289";;"58";"Competitivo";"15864";"17546";"16";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"32"
"1,3121289";;"258";"Não competitivo";"57";"450";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"279"
"1,3121289";;"169";"Não competitivo";"2030";"4660";"30";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"129"
"1,3121289";;"2";"Competitivo";"195942";"1971993,09";"16";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"3"
"1,3121289";;"96";"Não competitivo";"6246";"45976,8";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"84"
"1,3121289";;"85";"Não competitivo";"12511";"70373,3";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"69"
"1,3121289";;"20";"Competitivo";"46518";"601230,54";"16";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"23"
"1,3121289";;"75";"Não competitivo";"2329";"59433,52";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"130"
"1,3121289";;"251";"Não competitivo";"200";"758,17";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"255"
"1,3121289";;"49";"Competitivo";"22839";"219253";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"53"
"1,3121289";;"264";"Não competitivo";"62";"350";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"299"
"1,3121289";;"115";"Não competitivo";"8475";"26134,38";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"82"
"1,3121289";;"88";"Não competitivo";"1657";"2604,64";"16";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"81"
"1,3121289";;"77";"Não competitivo";"517";"5759";"16";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"102"
"1,3121289";;"95";"Não competitivo";"2126";"40323";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"138"
"1,3121289";;"68";"Não competitivo";"6634";"86666,49";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"91"
"1,3121289";;"14";"Não competitivo";"2953";"259500";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"36"
"1,3121289";;"84";"Não competitivo";"8681";"174944";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"144"
"1,3121289";;"110";"Não competitivo";"555";"15100,35";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"193"
"1,3121289";;"206";"Não competitivo";"572";"26290";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"550"
"1,3121289";;"511";"Não competitivo";"355";"3450";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"663"
"1,3121289";;"37";"Não competitivo";"3880";"61316,49";"10";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"48"
"1,3121289";;"389";"Não competitivo";"1428";"6751,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"354"
"1,3121289";;"772";"Não competitivo";"486";"580";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"585"
"1,3121289";;"61";"Competitivo";"116912";"177139,95";"39";"ELEITO POR QP";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"15"
"1,3121289";;"62";"Não competitivo";"1113";"17895";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"83"
"1,3121289";;"32";"Não competitivo";"15505";"81130";"10";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"27"
"1,3121289";;"100";"Não competitivo";"2119";"6003,26";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"61"
"1,3121289";;"82";"Não competitivo";"3528";"45000";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"104"
"1,3121289";;"23";"Competitivo";"68531";"1173885,49";"46";"ELEITO POR QP";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"21"
"1,3121289";;"216";"Não competitivo";"241";"271";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"236"
"1,3121289";;"155";"Não competitivo";"1476";"3528,4";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"140"
"1,3121289";;"774";"Não competitivo";"715";"500";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"502"
"1,3121289";;"3";"Competitivo";"71523";"688428,7";"8";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"5"
"1,3121289";;"484";"Não competitivo";"440";"3900";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"611"
"1,3121289";;"738";"Não competitivo";"235";"700";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"738"
"1,3121289";;"676";"Não competitivo";"120";"1332,5";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"799"
"1,3121289";;"151";"Não competitivo";"6395";"54535,6";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"169"
"1,3121289";;"551";"Não competitivo";"637";"2542,5";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"530"
"1,3121289";;"58";"Não competitivo";"373";"1724";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"52"
"1,3121289";;"341";"Não competitivo";"2586";"9965";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"263"
"1,3121289";;"73";"Competitivo";"56206";"87934,34";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"48"
"1,3121289";;"191";"Não competitivo";"1042";"1448";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"162"
"1,3121289";;"800";"Não competitivo";"62";"337,5";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"832"
"1,3121289";;"8";"Competitivo";"222164";"2424750";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"1"
"1,3121289";;"410";"Não competitivo";"110";"6000";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"804"
"1,3121289";;"16";"Competitivo";"20814";"1639265";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"75"
"1,3121289";;"818";"Não competitivo";"519";"18,4";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"575"
"1,3121289";;"58";"Não competitivo";"339";"1724";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"53"
"1,3121289";;"36";"Competitivo";"82661";"549303,22";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"32"
"1,3121289";;"27";"Não competitivo";"2540";"23339,64";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"38"
"1,3121289";;"49";"Não competitivo";"322";"6345,24";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"70"
"1,3121289";;"10";"Competitivo";"63433";"526825,31";"12";"ELEITO POR MÉDIA";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"12"
"1,3121289";;"57";"Não competitivo";"1014";"2400";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"36"
"1,3121289";;"721";"Não competitivo";"450";"952,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"602"
"1,3121289";;"320";"Não competitivo";"2885";"11700,16";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"254"
"1,3121289";;"4";"Competitivo";"42668";"1276326,16";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"16"
"1,3121289";;"296";"Não competitivo";"2327";"12900";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"275"
"1,3121289";;"32";"Não competitivo";"3453";"16489,31";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"33"
"1,3121289";;"110";"Não competitivo";"1645";"2991,26";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"73"
"1,3121289";;"82";"Competitivo";"195964";"180746,65";"46";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"4"
"1,3121289";;"68";"Não competitivo";"695";"600";"8";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SE";"42"
"1,3121289";;"331";"Não competitivo";"630";"10687,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"531"
"1,3121289";;"79";"Não competitivo";"428";"9287,5";"10";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"ES";"115"
"1,3121289";;"86";"Não competitivo";"1384";"34769,32";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"142"
"1,3121289";;"53";"Competitivo";"23017";"284089";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"62"
"1,3121289";;"53";"Não competitivo";"641";"27977,48";"10";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"ES";"103"
"1,3121289";;"155";"Competitivo";"20372";"50550";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"76"
"1,3121289";;"581";"Não competitivo";"1438";"2149";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"351"
"1,3121289";;"783";"Não competitivo";"2138";"400";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"293"
"1,3121289";;"783";"Não competitivo";"1023";"400";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"433"
"1,3121289";;"23";"Competitivo";"12258";"45077,87";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"22"
"1,3121289";;"564";"Não competitivo";"1167";"2404,65";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"403"
"1,3121289";;"63";"Não competitivo";"1405";"1615";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"48"
"1,3121289";;"121";"Não competitivo";"2341";"12800";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"119"
"1,3121289";;"321";"Não competitivo";"595";"11623,4";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"545"
"1,3121289";;"112";"Não competitivo";"396";"2894,55";"10";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"117"
"1,3121289";;"203";"Não competitivo";"1771";"27126,4";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"323"
"1,3121289";;"168";"Não competitivo";"264";"2555,45";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"232"
"1,3121289";;"50";"Não competitivo";"9557";"590847,4";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"132"
"1,3121289";;"240";"Não competitivo";"402";"18812,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"633"
"1,3121289";;"26";"Não competitivo";"16300";"132935";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"25"
"1,3121289";;"372";"Não competitivo";"435";"7500";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"614"
"1,3121289";;"97";"Não competitivo";"13336";"140642";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"109"
"1,3121289";;"187";"Não competitivo";"2623";"1752,2";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"113"
"1,3121289";;"200";"Não competitivo";"3415";"29546";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"225"
"1,3121289";;"43";"Competitivo";"21959";"425488,28";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"65"
"1,3121289";;"437";"Não competitivo";"351";"5279";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"665"
"1,3121289";;"648";"Não competitivo";"523";"1440";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"573"
"1,3121289";;"330";"Não competitivo";"4003";"10710";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"208"
"1,3121289";;"27";"Competitivo";"148628";"905754,99";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"5"
"1,3121289";;"42";"Não competitivo";"878";"9815,24";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"60"
"1,3121289";;"91";"Não competitivo";"901";"31261,25";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"170"
"1,3121289";;"146";"Não competitivo";"9192";"55350";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"137"
"1,3121289";;"641";"Não competitivo";"1874";"1460";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"314"
"1,3121289";;"20";"Não competitivo";"5551";"34716,83";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"19"
